170045964407672832	I'm at South Africa High Commission - SAHC (Kampala, Kampala) http://t.co/U93Mypiy	2012-02-16 07:24:51	0	0101000020E6100000EE940ED6FF494040A4C2D8429083D43F	None	None	0	0	None	http://4sq.com/wi2Hsd	None	None	None	None	None	None	None	None	come take a ride with me!	240636484		lilian Opio 	omuteso	i'm at south africa high commission - sahc (kampala, kampala) http://t.co/u93mypiy none none none lilian opio none come take a ride with me! omuteso	<a href="http://foursquare.com" rel="nofollow">foursquare</a>	I'm at South Africa High Commission - SAHC (Kampala, Kampala) http://t.co/U93Mypiy	\N	None	None	None	like take a ride with me!		lilian Opium	omuteso	English	French,Polish,Italian,Spanish	2013-04-16	\N	\N	0.0666666666667	32.57812	0.32053
171713696253480960	Enjoy in bed lol http://t.co/cpsK95LA	2012-02-20 21:51:50	0	0101000020E6100000F71E9163A9A24B409D663F5AB5343940	None	None	0	0	None	None	None	None	None	None	None	None	None	None	provide the best dresses in the world......Nurielle	318782324	dubai	yahiya alrifai	yahiya_112	enjoy in bed lol http://t.co/cpsk95la none none none yahiya alrifai none provide the best dresses in the world......nurielle yahiya_112	<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>	Enjoy in bed lol http t co cpsK95LA	Enjoy in bed lol http t co cpsK95LA	None	None	None	provide the best dresses in the world Nurielle	dubai	yahiya alrifai	yahiya_112	English	(Galican)	2013-01-08	\N	\N	0	55.27079434	25.20589222
171320051989876736	من زمان مو شايف جريده اب بيتنه!!\n\nلهدرجه الايفون غطي جميع الاخبار لدرجة انهم استغنو عن الجرايد!!\nسؤال: الايفون سهل امورك !اذا اي ؟اب شنو؟\nRT	2012-02-19 19:47:38	0	0101000020E6100000AEE7730794FF47405DA2FEA304583D40	None	None	0	0	None	None	None	None	None	None	None	None	None	None	اذا |احببت انسان| و احببني ،،اجعله يعشقني حد الجنون و اذا |كرهت انسان|،، قسمن لاجعل كراهيته لي ..عطرا يتنفسه اينما كان\n\nsenior~12 {follow me & ask 4 follow BK}	225944131	q8-spain-canada	Mùhamèd-Ałmogahwi	MHM1994	من زمان مو شايف جريده اب بيتنه!! لهدرجه الايفون غطي جميع الاخبار لدرجة انهم استغنو عن الجرايد!! سؤال: الايفون سهل امورك !اذا اي ؟اب شنو؟ rt none none none mùhamèd-ałmogahwi none اذا |احببت انسان| و احببني ،،اجعله يعشقني حد الجنون و اذا |كرهت انسان|،، قسمن لاجعل كراهيته لي ..عطرا يتنفسه اينما كان senior~12 {follow me & ask 4 follow bk} mhm1994	<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>	From Time of hair shaayf jrydh Now Stay over him lhdrjh aalaayfwn covered all Al-Akhbar the degree that them spared about aaljraayd question aalaayfwn your matters simplified if any ? Now Explore? RT	From Time Hair shaayf jrydh Now Stay over him lhdrjh aalaayfwn Covered All Al-Akhbar The degree That them Spared About aaljraayd Question aalaayfwn Simplified Your matters If Any ? Now Explore? RT	None	None	None	If aaHbbt Person And Endears me , makes him Couples me Restricted The craziness And If Hated Person ،، Divided To makes His hatred For me Perfumed Breathes him No matter where Was senior~12 follow me ask 4 follow BK	q8-spain-canada	Mùhamèd-Ałmogahwi	MHM1994	Arabic	Farsi,Urdu,Pashto,English	2013-01-08	\N	\N	0	47.99670499	29.34382081
171713642511859712	@Djmitchelluk "fuck man, bâtard!" lol	2012-02-20 21:51:37	0	0101000020E61000008E01D9EB5DA44B402692431F87073940	None	@Djmitchelluk	171712471076306945	78193031	Djmitchelluk	None	None	None	None	None	None	None	None	None	La Mode, la Mode, la Mode. #TeamEvanistas #TeamZumba	195047129	Dubai, UAE	Aicha Bardey	aichou69	@djmitchelluk "fuck man, bâtard!" lol none @djmitchelluk none aicha bardey none la mode, la mode, la mode. #teamevanistas #teamzumba aichou69	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	Djmitchelluk "fuck one bastard " lol	Djmitchelluk "fuck one bastard " lol	None	Djmitchelluk	Djmitchelluk	 Mode  Mode  Mode TeamEvanistas TeamZumba	Dubai UAE	Aicha Bardey	aichou69	English	German,French,(Galican)	2013-01-08	\N	\N	0	55.28411625	25.02940555
171713511108526080	انا هنا،،\n\n\nابن بطوطة لهذا للزمان\n\n(كما يطلق على رفاقي)	2012-02-20 21:51:05	0	0101000020E610000084431438FEA54B403DDDB38DC33F3940	None	None	0	0	None	None	None	None	None	None	None	None	None	None		359691332	None	mashari alshmrani	mashari14	انا هنا،، ابن بطوطة لهذا للزمان (كما يطلق على رفاقي) none none none mashari alshmrani none mashari14	<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>	I here, son bTwTt consequently for the time just as my companions release on	I Here, Builds bTwTt Consequently For the time Just as Releases On My companions	None	None	None		None	mashari alshmrani	mashari14	Arabic	\N	2013-01-08	\N	\N	0	55.29682065	25.24907766
173362253964386304	@hussainAlosaimi \nكلام جداجميل ولكن اذا اتحدت الاغلبيه المعارضه في تحديد اولوياتها بإتفاق وشكل منظم فإذا كانت منظمه ستبان جدية العمل المشترك	2012-02-25 11:02:36	0	0101000020E6100000525B6E59530C4840555EFAB0412F3D40	None	@hussainAlosaimi	173359254953136128	317091325	hussainAlosaimi	None	None	None	None	None	None	None	None	None	None	300141321	kuwait	سند العتيبي	sanadalotaibi	@hussainalosaimi كلام جداجميل ولكن اذا اتحدت الاغلبيه المعارضه في تحديد اولوياتها بإتفاق وشكل منظم فإذا كانت منظمه ستبان جدية العمل المشترك none @hussainalosaimi none سند العتيبي none none sanadalotaibi	<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>	hussainAlosaimi Talk jdaajmyl and the shelter is harm united aalaaGlbyh aalme"aarDh in her specification of priorities agreeably and shackles Orderly So if was Systematic stbaan the serious work joint	hussainAlosaimi Talk jdaajmyl To is If United aalaaGlbyh aalme"aarDh In Specification Her priorities Agreeably Form Orderly So if Was Systematic stbaan Serious The laborers The participant	None	hussainAlosaimi	hussainAlosaimi	None	kuwait	Document Al-Otaibi	sanadalotaibi	Arabic	English,Farsi,Pashto	2013-01-09	\N	\N	-0.333333333333	48.09629362	29.18459612
171713447833247744	Global Village love... #LT	2012-02-20 21:50:50	0	0101000020E61000008E01D9EB5DA44B402692431F87073940	#LT	None	0	0	None	None	None	None	None	None	None	None	None	None	La Mode, la Mode, la Mode. #TeamEvanistas #TeamZumba	195047129	Dubai, UAE	Aicha Bardey	aichou69	global village love... #lt #lt none none aicha bardey none la mode, la mode, la mode. #teamevanistas #teamzumba aichou69	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	Global Village love LT	Global Village love LT	LT	None	None	 Mode  Mode  Mode TeamEvanistas TeamZumba	Dubai UAE	Aicha Bardey	aichou69	English	(Lithuanian)	2013-01-08	\N	\N	0	55.28411625	25.02940555
171713363611615232	Wow i've been to China, Turkye, Afghanistan, Africa, Yemen, Jordania, Morrocco, Tunisia, Lebanon, Iran all that in one day! I'm exhausted!!	2012-02-20 21:50:30	0	0101000020E6100000AB80D657B2A44B4080AF326486073940	None	None	0	0	None	None	None	None	None	None	None	None	None	None	La Mode, la Mode, la Mode. #TeamEvanistas #TeamZumba	195047129	Dubai, UAE	Aicha Bardey	aichou69	wow i've been to china, turkye, afghanistan, africa, yemen, jordania, morrocco, tunisia, lebanon, iran all that in one day! i'm exhausted!! none none none aicha bardey none la mode, la mode, la mode. #teamevanistas #teamzumba aichou69	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	Wow i"ve been to China Turkye Afghanistan Africa Yemen Jordan Morrocco Tunisia Lebanon Iran all that in one day And " m exhausted	Wow i"ve been to China Turkye Afghanistan Africa Yemen Jordan Morrocco Tunisia Lebanon Iran all that in one day And " m exhausted	None	None	None	 Mode  Mode  Mode TeamEvanistas TeamZumba	Dubai UAE	Aicha Bardey	aichou69	English	Dutch,Spanish,Polish	2013-01-08	\N	\N	-0.4	55.2866926	25.0293944
171320034684190722	بو يابس لا تصير قناة سكوب \n\nالرجل مارس دوره الرقابي وحقه الدستوري\n\nوالحلو بالاستجواب انه ماراح يكون فيه سريه وأظن هذا اللي مزعجهم	2012-02-19 19:47:33	0	0101000020E6100000BBCC76A64C0B48408DD2C68D322E3D40	None	None	0	0	None	None	None	None	None	None	None	None	None	None	None	452540441	None	تركي	TourkiQ8	بو يابس لا تصير قناة سكوب الرجل مارس دوره الرقابي وحقه الدستوري والحلو بالاستجواب انه ماراح يكون فيه سريه وأظن هذا اللي مزعجهم none none none تركي none none tourkiq8	<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>	Pau is hard channel does not become skwb the man is March Period Supervisory and his constitutional truth and the situations in the interrogation ends maaraaH is in him secret his and thinks this allyl disturbing their	Pau Hard  Becomes Channel skwb The man Practiced Period Supervisory His truth The constitutionalist Sweet In the interrogation Ends maaraaH Is In him Secret his Thinks This Allyl Disturbing their	None	None	None	None	None	Turk	TourkiQ8	Arabic	Farsi	2013-01-08	\N	\N	-0.397222222222	48.08827668	29.18045889
171712867970727937	I'm at Saba Tower 3 - JLT http://t.co/Jt1hroAA	2012-02-20 21:48:32	0	0101000020E61000000B802BB8A3924B4046F63925BD133940	None	None	0	0	None	http://4sq.com/yeg6hF	None	None	None	None	None	None	None	None		73368683	Dubai, UAE	Mounir Sharif	mounirsharif	i'm at saba tower 3 - jlt http://t.co/jt1hroaa none none none mounir sharif none mounirsharif	<a href="http://foursquare.com" rel="nofollow">foursquare</a>	And " m at Saba Tower 3 - JLT http t co Jt1hroAA	And " m at Saba Tower 3 - JLT http t co Jt1hroAA	None	None	None		Dubai UAE	Mounir Sharif	mounirsharif	English	Polish	2013-01-08	\N	\N	0	55.14562132	25.07710488
171320013599412225	الكلام #ببلاش \n\nتايد #ببلاش \n\nانتقاد #ببلاش	2012-02-19 19:47:28	0	0101000020E61000003D89219CC30A48408DECCE03ED333D40	None	None	0	0	None	None	None	None	None	None	None	None	None	None	محامي الدولة / إدارة الفتوى والتشريع Council of Ministers / Legal advice & Legislation	134904041	29.204449,48.085689	Lawyer ALI AL-QALLAF	Bo8lof	الكلام #ببلاش تايد #ببلاش انتقاد #ببلاش none none none lawyer ali al-qallaf none محامي الدولة / إدارة الفتوى والتشريع council of ministers / legal advice & legislation bo8lof	<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>	The talk bblaash taid bblaash Criticism bblaash	The talk bblaash taid bblaash Criticism bblaash	None	None	None	Lawyer The state Administration The legal opinion The legislation Council of Ministers Legal advice Legislation	29 204449 48 085689	Lawyer ALI AL-QALLAF	Bo8lof	Arabic	Pashto,Farsi	2013-01-08	\N	\N	0	48.08409454	29.20283531
170768284805890049	@WeRiseAsCnation u just #EmbracedTheHate Son !	2012-02-18 07:15:06	0	0101000020E6100000F95AE1A7BB084840AC4D29D0A3553D40	#EmbracedTheHate	@WeRiseAsCnation	170765638531424256	45001305	WeRiseAsCnation	None	None	None	None	None	None	None	None	None	married to @lovely_empressk #TeamBringIt #Kanenite @DavidOtunga Replied 11x ! blocked by @hulkhogan @scottarmstrong_ @jrsbbq & @wwegoldust ! and yeah cena Sux !	252464637	Kicking cena's Ass	iCreep	rockykane9	@weriseascnation u just #embracedthehate son ! #embracedthehate @weriseascnation none icreep none married to @lovely_empressk #teambringit #kanenite @davidotunga replied 11x ! blocked by @hulkhogan @scottarmstrong_ @jrsbbq & @wwegoldust ! and yeah cena sux ! rockykane9	<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>	WeRiseAsCnation in just EmbracedTheHate Its	WeRiseAsCnation in just EmbracedTheHate Its	EmbracedTheHate	WeRiseAsCnation	WeRiseAsCnation	married to lovely_empressk TeamBringIt Kanenite DavidOtunga Replied 11x blocked by hulkhogan scottarmstrong_ jrsbbq wwegoldust and yeah the price Sux	Kicking cena"s Ass	iCreep	rockykane9	English	Croatian,French	2013-01-09	\N	\N	0	48.0682268	29.33453084
171712787352002560	SR. Web / SQL DEVELOPER (6+ YRS EXp) -  Dubai: C#, http://t.co/DiJDvHHS, http://t.co/CQCFijYi, Silverlight, Blend,... http://t.co/eE9fswDc	2012-02-20 21:48:13	0	0101000020E610000003D0285DFAA54B400000000000403940	None	None	0	0	None	http://VB.net http://ASP.net http://bit.ly/AfGxXD	None	None	None	None	None	None	None	None	Tech Jobs in Middle East - Software Development, Project Management, Social Media, SEO, Mobile Apps, internet marketing, etc. Post your jobs using #metechjobs	18043347	Middle East	Middle East Tech Job	metechjobs	sr. web / sql developer (6+ yrs exp) - dubai: c#, http://t.co/dijdvhhs, http://t.co/cqcfijyi, silverlight, blend,... http://t.co/ee9fswdc none none none middle east tech job none tech jobs in middle east - software development, project management, social media, seo, mobile apps, internet marketing, etc. post your jobs using #metechjobs metechjobs	<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>	SR Web SQL DEVELOPER 6+ YRS EXp - Dubai C http t co DiJDvHHS http t co CQCFijYi Silverlight Blend http t co eE9fswDc	SR Web SQL DEVELOPER 6+ YRS EXp - Dubai C http t co DiJDvHHS http t co CQCFijYi Silverlight Blend http t co eE9fswDc	None	None	None	Tech Jobs in Middle East - Software Development Project Management Social Media SEO Mobile Apps internet marketing etc Post your jobs using metechjobs	Middle East	Middle East Tech Job	metechjobs	English	\N	2013-01-08	\N	\N	0	55.296703	25.25
170768260093063169	Letting go doesn't mean you stop caring, it means you stop trying to force others to. #DearJohn	2012-02-18 07:15:00	0	0101000020E6100000DE78143AF1FA4740C19ADA8441443D40	#DearJohn	None	0	0	None	None	None	None	None	None	None	None	None	None	Sophomore, Fourteen and Deeply In-love; Typical teenager, Insane & Altruistic :) And oh, YFC? is my second Family. :') * ➊ & ➏ is mine. :P *	65001297	Wherever the sun shines ☀	It's Chocography™	ohitschaaryse	letting go doesn't mean you stop caring, it means you stop trying to force others to. #dearjohn #dearjohn none none it's chocography™ none sophomore, fourteen and deeply in-love; typical teenager, insane & altruistic :) and oh, yfc? is my second family. :') * ➊ & ➏ is mine. :p * ohitschaaryse	<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>	Letting go doesn"t mean you stop caring it means you stop trying to force others to DearJohn	Letting go doesn"t mean you stop caring it means you stop trying to force others to DearJohn	DearJohn	None	None	Sophomore Fourteen and Deeply In-love Typical teenager Insane Altruistic And oh YFC is my second Family " * ➊ ➏ is mine P *	Wherever the sun shines ☀	It"s Chocography™	ohitschaaryse	English	\N	2013-01-09	\N	\N	-0.3125	47.96048666	29.26662474
171712719966310400	Feb 24: Beats & Bass presents DJ Scottie B Live at Chi, The Lodge at Chi@the lodge alnasser. Leis...  http://t.co/sO1thAnH	2012-02-20 21:47:57	0	0101000020E6100000858F0C6235A34B4035BEE5A03A3C3940	None	None	0	0	None	http://7aflatna.com/Arabic/Parties/4994	None	None	None	None	None	None	None	None		282600821		7aflatna.com	7aflatna	feb 24: beats & bass presents dj scottie b live at chi, the lodge at chi@the lodge alnasser. leis... http://t.co/so1thanh none none none 7aflatna.com none 7aflatna	<a href="http://7aflatna.com" rel="nofollow">7aflatna.com</a>	Feb 24 Beats Bass presents DJ Scottie B Live at Whoever The Lodge at Whoever the lodge alnasser Leis http t co sO1thAnH	Feb 24 Beats Bass presents DJ Scottie B Live at Whoever The Lodge at Whoever the lodge alnasser Leis http t co sO1thAnH	None	None	None			7aflatna with	7aflatna	English	Italian,(Irish)	2013-01-08	\N	\N	-0.00681818181818	55.27506662	25.2352696
